,player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,position,salary
5139,Spencer Hawes,CLE,26.0,215.9,111.13004,80,13.2,8.3,3.0,-9.2,0.057,0.228,0.196,0.5539999999999999,0.152,2014, PF,6500000
5140,Timofey Mozgov,DEN,27.0,215.9,113.398,82,9.4,6.4,0.8,1.0,0.108,0.21,0.188,0.584,0.055,2014, C,4400000
5141,Nicolas Batum,POR,25.0,203.2,90.7184,82,13.0,7.5,5.1,5.1,0.043,0.179,0.1639999999999999,0.589,0.208,2014, SG,11295250
5142,Dante Cunningham,MIN,27.0,203.2,100.243832,81,6.3,4.1,1.0,-0.9,0.073,0.149,0.155,0.474,0.08,2014, F,2180000
5143,Darius Miller,NOP,24.0,203.2,102.0582,45,4.4,1.2,1.0,1.0,0.015,0.068,0.129,0.55,0.09,2014, SF,788872
5144,Darrell Arthur,DEN,26.0,205.74,106.59412,68,5.9,3.1,0.9,3.3,0.05,0.144,0.185,0.4589999999999999,0.0819999999999999,2014, F,3231683
5145,Darren Collison,LAC,26.0,182.88,79.3786,80,11.4,2.4,3.7,5.7,0.026,0.073,0.198,0.575,0.225,2014, G,1900000
5146,David Lee,GSW,31.0,205.74,108.86208,69,18.2,9.3,2.1,9.7,0.089,0.214,0.241,0.5660000000000001,0.1009999999999999,2014, PF,13878000
5147,Danny Green,SAS,27.0,198.12,97.52228,68,9.1,3.4,1.5,9.8,0.017,0.13,0.165,0.58,0.092,2014, SG,3762500
5148,David West,IND,33.0,205.74,113.398,80,14.0,6.8,2.8,8.4,0.0579999999999999,0.18,0.2189999999999999,0.5329999999999999,0.158,2014, F,12000000
5149,DeJuan Blair,DAL,25.0,200.66,122.46984,78,6.4,4.7,0.9,1.3,0.127,0.22,0.192,0.557,0.088,2014, C,884293
5150,DeMar DeRozan,TOR,24.0,200.66,97.975872,79,22.7,4.3,4.0,3.4,0.02,0.113,0.282,0.532,0.1889999999999999,2014, SF,9500000
5151,DeMarcus Cousins,SAC,23.0,210.82,122.46984,71,22.7,11.7,2.9,-1.9,0.109,0.309,0.326,0.555,0.175,2014, C,4916974
5152,DeMarre Carroll,ATL,27.0,203.2,96.161504,73,11.1,5.5,1.8,3.4,0.053,0.143,0.153,0.575,0.088,2014, SF,2557545
5153,Dennis Schroder,ATL,20.0,185.42,76.203456,49,3.7,1.2,1.9,-16.2,0.009,0.105,0.196,0.442,0.247,2014, PG,1348200
5154,DeAndre Jordan,LAC,25.0,210.82,120.20188,82,10.4,13.6,0.9,9.2,0.133,0.289,0.123,0.63,0.036,2014, C,10986550
5155,Deron Williams,BKN,30.0,190.5,94.800728,64,14.3,2.6,6.1,5.2,0.009,0.089,0.2189999999999999,0.564,0.312,2014, PG,18466130
5156,Danny Granger,LAC,31.0,205.74,103.418976,41,8.2,3.2,1.0,5.5,0.0409999999999999,0.13,0.198,0.502,0.08,2014, SF,249683
5157,Damion James,SAS,26.0,200.66,102.0582,5,1.2,2.4,0.6,6.2,0.019,0.239,0.095,0.304,0.071,2014, SF,68902
5158,Chris Johnson,BOS,24.0,198.12,91.171992,40,6.3,2.4,0.8,-1.4,0.043,0.102,0.14,0.537,0.059,2014, SG,320189
5159,Chris Kaman,LAL,32.0,213.36,120.20188,39,10.4,5.9,1.5,-3.7,0.078,0.241,0.263,0.537,0.14,2014, C,3183000
5160,Chris Paul,LAC,29.0,182.88,79.3786,62,19.1,4.3,10.7,11.6,0.02,0.114,0.2339999999999999,0.58,0.4589999999999999,2014, PG,18668431
5161,Chris Singleton,WAS,24.0,205.74,103.418976,25,3.0,2.2,0.2,-14.9,0.074,0.185,0.168,0.481,0.043,2014, SF,1618680
5162,Chris Wright,MIL,25.0,205.74,102.511792,8,6.0,2.5,0.6,-5.4,0.1009999999999999,0.093,0.1669999999999999,0.5770000000000001,0.0579999999999999,2014, SF,9281
5163,Chuck Hayes,TOR,31.0,198.12,113.398,61,2.2,3.4,0.6,4.7,0.099,0.223,0.104,0.4679999999999999,0.069,2014, PF,5722500
5164,Cody Zeller,CHA,21.0,213.36,108.86208,82,6.0,4.3,1.1,-2.2,0.093,0.185,0.182,0.498,0.106,2014, C,3857040
5165,Corey Brewer,MIN,28.0,205.74,83.91452,81,12.3,2.6,1.7,4.7,0.026,0.062,0.162,0.55,0.075,2014, SG,5000000
5166,Cory Joseph,SAS,22.0,190.5,86.18248,68,5.0,1.6,1.7,1.7,0.042,0.088,0.173,0.5579999999999999,0.18,2014, PG,1120920
5167,Courtney Lee,MEM,28.0,195.58,90.7184,79,9.6,2.4,1.5,0.7,0.018,0.093,0.173,0.574,0.093,2014, SG,5225000
5168,D.J. Augustin,CHI,26.0,182.88,83.007336,71,13.1,1.8,4.4,1.1,0.009,0.067,0.2269999999999999,0.569,0.297,2014, PG,650215
5169,Damian Lillard,POR,23.0,190.5,88.45044,82,20.7,3.5,5.6,5.4,0.013,0.092,0.25,0.568,0.249,2014, PG,3202920
5170,Cole Aldrich,NYK,25.0,210.82,111.13004,46,2.0,2.8,0.3,-1.4,0.128,0.325,0.128,0.62,0.063,2014, C,884293
5171,Chris Douglas-Roberts,CHA,27.0,200.66,95.25432,49,6.9,2.4,1.0,0.6,0.018,0.113,0.148,0.588,0.081,2014, SG,660619
5172,Derrick Favors,UTA,22.0,208.28,121.562656,73,13.3,8.7,1.2,-8.7,0.1009999999999999,0.237,0.21,0.556,0.072,2014, C,6008196
5173,Derrick Williams,SAC,23.0,203.2,108.86208,78,8.0,4.1,0.7,-4.5,0.042,0.151,0.162,0.524,0.049,2014, PF,5016960
5174,Ekpe Udoh,MIL,27.0,208.28,111.13004,42,3.4,3.5,0.7,-9.2,0.087,0.12,0.1169999999999999,0.44,0.059,2014, F,4469548
5175,Elliot Williams,PHI,25.0,196.0,86.0,67,6.0,1.9,1.1,-14.9,0.027,0.1,0.168,0.519,0.104,2014, SG,797545
5176,Elton Brand,ATL,35.0,205.74,115.212368,73,5.7,4.9,1.0,-1.3,0.085,0.218,0.142,0.561,0.081,2014, PF,4000000
5177,Enes Kanter,UTA,22.0,210.82,112.037224,80,12.3,7.5,0.9,-12.8,0.1159999999999999,0.2189999999999999,0.2319999999999999,0.523,0.064,2014, C,4505280
5178,Eric Bledsoe,PHX,24.0,185.42,88.45044,43,17.7,4.7,5.5,4.9,0.021,0.133,0.249,0.578,0.272,2014, PG,2626474
5179,Eric Gordon,NOP,25.0,193.04,97.52228,64,15.4,2.6,3.3,-6.2,0.016,0.079,0.2289999999999999,0.54,0.1639999999999999,2014, SG,14283844
5180,Ed Davis,MEM,25.0,208.28,102.0582,63,5.7,4.1,0.4,3.9,0.111,0.204,0.175,0.542,0.045,2014, C,3153860
5181,Ersan Ilyasova,MIL,27.0,208.28,106.59412,55,11.2,6.2,1.3,-9.9,0.077,0.188,0.211,0.486,0.086,2014, PF,7900000
5182,Evan Fournier,DEN,21.0,198.12,90.7184,76,8.4,2.7,1.5,0.1,0.024,0.124,0.195,0.5329999999999999,0.119,2014, SG,1422720
5183,Evan Turner,IND,25.0,200.66,99.79024,81,14.0,5.0,3.2,-7.0,0.027,0.151,0.233,0.498,0.174,2014, SG,6679867
5184,Francisco Garcia,HOU,32.0,200.66,88.45044,55,5.7,2.2,1.1,3.3,0.022,0.098,0.134,0.521,0.09,2014, SG,1265977
5185,Gal Mekel,DAL,26.0,190.5,86.636072,31,2.4,0.9,2.0,-1.9,0.019,0.094,0.182,0.4,0.299,2014, PG,490180
5186,Garrett Temple,WAS,28.0,198.12,88.45044,75,1.8,0.9,1.0,-5.6,0.038,0.091,0.146,0.431,0.18,2014, SG,884293
5187,Gary Neal,CHA,29.0,193.04,95.25432,52,10.5,1.7,1.6,-8.8,0.01,0.085,0.241,0.53,0.1369999999999999,2014, PG,3250000
5188,Derrick Rose,CHI,25.0,190.5,86.18248,10,15.9,3.2,4.3,-3.3,0.031,0.076,0.295,0.446,0.257,2014, PG,17632688
5189,Earl Watson,POR,35.0,185.42,90.264808,24,0.5,0.6,1.2,-0.8,0.035,0.068,0.083,0.47,0.246,2014, PG,884293
5190,E'Twaun Moore,ORL,25.0,193.04,86.636072,79,6.3,1.7,1.4,-3.5,0.022,0.08,0.1639999999999999,0.513,0.122,2014, SG,884293
5191,Devin Harris,DAL,31.0,190.5,87.089664,40,7.9,2.1,4.5,11.2,0.012,0.108,0.203,0.517,0.312,2014, G,884293
5192,Dewayne Dedmon,ORL,24.0,213.36,115.66596,31,3.1,4.1,0.2,-10.2,0.114,0.288,0.132,0.5,0.021,2014, C,300000
5193,Diante Garrett,UTA,25.0,193.04,86.18248,71,3.5,1.4,1.7,-6.1,0.012,0.095,0.152,0.4589999999999999,0.183,2014, PG,719266
5194,Dion Waiters,CLE,22.0,193.04,102.0582,70,15.9,2.8,3.0,-2.5,0.017,0.09,0.2689999999999999,0.508,0.183,2014, SG,3894240
5195,Dionte Christmas,PHX,27.0,195.58,92.98636,31,2.3,1.2,0.3,-4.9,0.066,0.15,0.17,0.489,0.067,2014, SG,490180
5196,Dirk Nowitzki,DAL,36.0,213.36,111.13004,80,21.7,6.2,2.7,4.9,0.018,0.203,0.268,0.603,0.14,2014, F,22721381
5197,Donald Sloan,IND,26.0,190.5,92.98636,48,2.3,0.9,1.0,-11.5,0.012,0.11,0.178,0.437,0.223,2014, G,884293
5198,Dorell Wright,POR,28.0,205.74,92.98636,68,5.0,2.8,0.9,1.2,0.033,0.176,0.163,0.524,0.096,2014, SF,3000000
5199,Draymond Green,GSW,24.0,200.66,104.32616,82,6.2,5.0,1.9,5.8,0.053,0.1969999999999999,0.149,0.498,0.127,2014, PF,875500
5200,Drew Gooden,WAS,32.0,208.28,113.398,22,8.3,5.2,0.7,-5.2,0.1119999999999999,0.24,0.204,0.591,0.066,2014, PF,52017
5201,Dwight Buycks,TOR,25.0,190.5,86.18248,14,3.1,1.6,0.7,-1.7,0.031,0.153,0.187,0.414,0.115,2014, G,700000
5202,Dwight Howard,HOU,28.0,210.82,120.20188,71,18.3,12.2,1.8,7.9,0.1159999999999999,0.28,0.241,0.6,0.091,2014, C,20513178
5203,Dwyane Wade,MIA,32.0,193.04,99.79024,54,19.0,4.5,4.7,4.5,0.045,0.119,0.276,0.588,0.249,2014, G,18673000
5204,Donatas Motiejunas,HOU,23.0,213.36,100.697424,62,5.5,3.6,0.5,4.0,0.071,0.185,0.177,0.504,0.0579999999999999,2014, F,1422720
5205,Chris Copeland,IND,30.0,203.2,106.59412,41,3.7,0.8,0.4,-3.9,0.03,0.107,0.239,0.621,0.124,2014, SF,3000000
5206,Chris Bosh,MIA,30.0,210.82,106.59412,79,16.2,6.6,1.1,9.8,0.051,0.1969999999999999,0.226,0.597,0.0559999999999999,2014, PF,19067500
5207,Chris Babb,BOS,24.0,195.58,102.0582,14,1.6,1.2,0.2,-2.4,0.031,0.119,0.113,0.367,0.034,2014, SG,77852
5208,Andre Drummond,DET,20.0,208.28,122.46984,81,13.5,13.2,0.4,-5.0,0.177,0.2789999999999999,0.1669999999999999,0.599,0.021,2014, C,2465400
5209,Andre Iguodala,GSW,30.0,198.12,93.893544,63,9.3,4.7,4.2,13.7,0.03,0.124,0.134,0.57,0.17,2014, SG,12868632
5210,Andre Miller,WAS,38.0,187.96,90.7184,58,4.9,2.2,3.4,3.6,0.034,0.113,0.152,0.534,0.307,2014, PG,5000000
5211,Andre Roberson,OKC,22.0,200.66,95.25432,40,1.9,2.4,0.4,6.7,0.1119999999999999,0.155,0.103,0.518,0.051,2014, SG,740560
5212,Andrea Bargnani,NYK,28.0,213.36,113.398,42,13.3,5.3,1.1,-6.2,0.059,0.152,0.223,0.51,0.063,2014, C,11862500
5213,Andrei Kirilenko,BKN,33.0,205.74,106.59412,45,5.0,3.2,1.6,-3.1,0.077,0.128,0.144,0.532,0.131,2014, SF,3183000
5214,Andrew Bogut,GSW,29.0,213.36,117.93392,67,7.3,10.0,1.7,9.1,0.1169999999999999,0.293,0.124,0.61,0.087,2014, C,14000000
5215,Andray Blatche,BKN,27.0,210.82,117.93392,73,11.2,5.3,1.5,0.4,0.089,0.1989999999999999,0.252,0.532,0.126,2014, C,1375604
5216,Andrew Bynum,IND,26.0,213.36,129.27372,26,8.7,5.6,1.1,-11.8,0.108,0.198,0.24,0.456,0.099,2014, C,1000000
5217,Anthony Bennett,CLE,21.0,203.2,117.480328,52,4.2,3.0,0.3,-6.1,0.077,0.186,0.198,0.425,0.043,2014, F,5324280
5218,Anthony Davis,NOP,21.0,208.28,99.79024,67,20.8,10.0,1.6,-1.7,0.102,0.2339999999999999,0.252,0.5820000000000001,0.078,2014, PF,5375760
5219,Anthony Morrow,NOP,28.0,195.58,95.25432,76,8.4,1.8,0.8,-0.4,0.023,0.092,0.193,0.57,0.069,2014, SG,1027424
5220,Anthony Randolph,DEN,24.0,210.82,102.0582,43,4.8,2.8,0.7,-8.6,0.0409999999999999,0.213,0.2019999999999999,0.499,0.104,2014, SF,1750000
5221,Anthony Tolliver,CHA,29.0,203.2,108.86208,64,6.1,2.6,0.7,2.0,0.0279999999999999,0.119,0.122,0.605,0.049,2014, PF,884293
5222,Andrew Nicholson,ORL,24.0,205.74,113.398,76,5.7,3.4,0.3,-5.8,0.05,0.192,0.196,0.489,0.037,2014, PF,1482000
5223,Archie Goodwin,PHX,19.0,195.58,89.811216,52,3.7,1.7,0.4,-7.6,0.051,0.121,0.192,0.507,0.061,2014, SG,1064400
5224,Anderson Varejao,CLE,31.0,210.82,121.109064,65,8.4,9.7,2.2,1.1,0.114,0.286,0.147,0.527,0.122,2014, C,9036364
5225,Amar'e Stoudemire,NYK,31.0,210.82,111.13004,65,11.9,4.9,0.5,-6.2,0.09,0.175,0.239,0.596,0.044,2014, C,21679893
5226,Meyers Leonard,POR,22.0,215.9,111.13004,40,2.5,2.8,0.5,-12.2,0.08,0.265,0.139,0.489,0.08,2014, C,2222160
5227,Aaron Brooks,DEN,29.0,182.88,73.028312,72,9.0,1.9,3.2,-2.5,0.031,0.069,0.205,0.518,0.238,2014, G,884293
5228,Aaron Gray,SAC,29.0,213.36,122.46984,37,1.8,3.0,0.6,-11.7,0.13,0.226,0.125,0.466,0.092,2014, C,2690875
5229,Al Horford,ATL,28.0,208.28,113.398,29,18.6,8.4,2.6,3.7,0.078,0.212,0.246,0.588,0.139,2014, PF,12000000
5230,Amir Johnson,TOR,27.0,205.74,95.25432,77,10.4,6.6,1.5,4.6,0.092,0.173,0.166,0.5920000000000001,0.085,2014, F,6500000
5231,Al Jefferson,CHA,29.0,208.28,131.088088,73,21.8,10.8,2.1,1.2,0.07,0.281,0.297,0.532,0.122,2014, C,13500000
5232,Alan Anderson,BKN,31.0,198.12,99.79024,78,7.2,2.2,1.0,0.2,0.027,0.089,0.16,0.525,0.074,2014, SG,947907
5233,Alec Burks,UTA,22.0,198.12,95.707912,78,14.0,3.3,2.7,-7.4,0.03,0.108,0.235,0.547,0.168,2014, SG,2202000
5234,Alex Len,PHX,21.0,215.9,115.66596,42,2.0,2.4,0.1,-5.7,0.118,0.1939999999999999,0.14,0.469,0.017,2014, C,3492720
5235,Alexey Shved,MIN,25.0,198.12,84.821704,63,4.0,1.3,1.1,-3.6,0.033,0.099,0.213,0.452,0.162,2014, PG,3150000
5236,Alexis Ajinca,NOP,26.0,218.44,112.490816,56,5.9,4.9,0.7,-5.7,0.12,0.222,0.166,0.589,0.067,2014, C,635880
5237,Allen Crabbe,POR,22.0,198.12,95.25432,15,2.2,0.6,0.4,1.9,0.011,0.087,0.163,0.475,0.088,2014, G,825000
5238,Alonzo Gee,CLE,27.0,198.12,102.0582,65,4.0,2.3,0.7,-7.9,0.037,0.128,0.134,0.491,0.071,2014, SF,3250000
5239,Al-Farouq Aminu,NOP,23.0,205.74,97.52228,80,7.2,6.2,1.4,-3.8,0.071,0.213,0.142,0.516,0.083,2014, PF,3749602
5240,Arnett Moultrie,PHI,23.0,208.28,108.86208,12,3.0,2.9,0.2,-16.2,0.06,0.146,0.104,0.4479999999999999,0.015,2014, PF,1089240
5241,Aron Baynes,SAS,27.0,208.28,117.93392,53,3.0,2.7,0.6,3.8,0.131,0.205,0.19,0.467,0.103,2014, C,788872
5242,C.J. Watson,IND,30.0,187.96,79.3786,63,6.6,1.6,1.7,7.1,0.018,0.075,0.163,0.555,0.144,2014, PG,2016000
5243,CJ McCollum,POR,22.0,193.04,90.7184,38,5.3,1.3,0.7,-4.0,0.016,0.094,0.205,0.521,0.089,2014, SG,2316720
5244,Carl Landry,SAC,30.0,205.74,112.490816,18,4.2,3.2,0.3,-13.7,0.072,0.198,0.144,0.563,0.036,2014, PF,6500000
5245,Carlos Boozer,CHI,32.0,205.74,120.655472,76,13.7,8.3,1.6,-1.5,0.072,0.27,0.259,0.489,0.105,2014, PF,15300000
5246,Carmelo Anthony,NYK,30.0,203.2,106.59412,77,27.4,8.1,3.1,0.9,0.055,0.192,0.3229999999999999,0.561,0.156,2014, PF,21388953
5247,Caron Butler,OKC,34.0,200.66,103.418976,56,10.5,4.1,1.5,-5.9,0.017,0.1689999999999999,0.204,0.512,0.099,2014, SF,244489
5248,Byron Mullens,PHI,25.0,213.36,124.7378,45,4.2,2.0,0.3,-17.8,0.061,0.191,0.211,0.544,0.06,2014, C,947907
5249,Carrick Felix,CLE,23.0,198.12,91.171992,7,2.7,0.9,0.6,4.7,0.037,0.135,0.221,0.603,0.143,2014, SG,510000
5250,Chandler Parsons,HOU,25.0,205.74,102.965384,74,16.6,5.5,4.0,6.3,0.03,0.13,0.1939999999999999,0.565,0.168,2014, SF,926500
5251,Channing Frye,PHX,31.0,210.82,111.13004,82,11.1,5.1,1.2,6.0,0.036,0.166,0.174,0.555,0.061,2014, F,6400000
5252,Charlie Villanueva,DET,29.0,210.82,105.233344,20,4.6,1.7,0.3,-23.3,0.031,0.1889999999999999,0.25,0.469,0.063,2014, PF,8580000
5253,Chase Budinger,MIN,26.0,200.66,94.800728,41,6.7,2.5,0.8,-0.9,0.027,0.119,0.172,0.505,0.063,2014, SF,5000000
5254,Chauncey Billups,DET,37.0,190.5,95.25432,19,3.8,1.5,2.2,-7.2,0.0139999999999999,0.098,0.153,0.427,0.196,2014, PG,2500000
5255,Chris Andersen,MIA,35.0,208.28,111.13004,72,6.6,5.3,0.3,7.0,0.121,0.214,0.138,0.6829999999999999,0.021,2014, PF,1399507
5256,Cartier Martin,ATL,29.0,200.66,99.79024,59,5.6,1.9,0.6,-6.5,0.017,0.133,0.173,0.562,0.064,2014, PF,104034
5257,Brook Lopez,BKN,26.0,213.36,124.7378,17,20.7,6.0,0.9,-0.2,0.088,0.126,0.2689999999999999,0.629,0.059,2014, C,14693906
5258,Brian Roberts,NOP,28.0,185.42,78.471416,72,9.4,1.9,3.3,-4.8,0.012,0.083,0.203,0.529,0.226,2014, PG,788872
5259,Brandon Rush,UTA,28.0,198.12,105.68693600000002,38,2.1,1.2,0.6,-12.3,0.013,0.106,0.121,0.428,0.085,2014, F,4000000
5260,Arron Afflalo,ORL,28.0,195.58,97.52228,73,18.2,3.6,3.4,-7.5,0.0139999999999999,0.103,0.233,0.574,0.1689999999999999,2014, G,7500000
5261,Austin Daye,SAS,26.0,210.82,90.7184,22,3.0,1.2,0.4,-1.1,0.037,0.171,0.23,0.456,0.081,2014, SF,947907
5262,Austin Rivers,NOP,21.0,193.04,90.7184,69,7.7,1.9,2.3,0.4,0.023,0.091,0.215,0.482,0.193,2014, PG,2339040
5263,Avery Bradley,BOS,23.0,187.96,81.64656,60,14.9,3.8,1.4,-3.8,0.0279999999999999,0.109,0.233,0.51,0.079,2014, PG,2511432
5264,Ben McLemore,SAC,21.0,195.58,88.45044,82,8.8,2.9,1.0,-5.7,0.027,0.0969999999999999,0.168,0.485,0.0579999999999999,2014, SF,2895960
5265,Beno Udrih,MEM,31.0,190.5,95.25432,41,4.9,1.4,2.8,-8.6,0.017,0.094,0.1689999999999999,0.523,0.278,2014, PG,884293
5266,Bernard James,DAL,29.0,208.28,108.86208,30,0.9,1.4,0.1,-2.8,0.126,0.1939999999999999,0.1169999999999999,0.503,0.0289999999999999,2014, C,788872
5267,Bismack Biyombo,CHA,21.0,205.74,111.13004,77,2.9,4.8,0.1,-2.6,0.108,0.27,0.096,0.606,0.012,2014, C,3049920
5268,Blake Griffin,LAC,25.0,208.28,113.851592,80,24.1,9.5,3.9,9.6,0.079,0.215,0.29,0.583,0.185,2014, PF,16441500
5269,Boris Diaw,SAS,32.0,203.2,113.398,79,9.1,4.1,2.8,8.0,0.045,0.14,0.171,0.578,0.162,2014, C,4702500
5270,Bradley Beal,WAS,21.0,195.58,93.893544,73,17.1,3.7,3.3,2.0,0.024,0.1,0.244,0.507,0.155,2014, SG,4319280
5271,Brandan Wright,DAL,26.0,208.28,95.25432,58,9.1,4.2,0.5,6.4,0.113,0.155,0.178,0.695,0.046,2014, F,5000000
5272,Brandon Bass,BOS,29.0,203.2,113.398,82,11.1,5.7,1.1,-8.0,0.08,0.161,0.186,0.5489999999999999,0.065,2014, PF,6450000
5273,Brandon Davies,PHI,22.0,208.28,108.86208,51,2.8,2.1,0.5,-5.2,0.075,0.145,0.14,0.476,0.074,2014, PF,490180
5274,Brandon Jennings,DET,24.0,185.42,76.657048,80,15.5,3.1,7.6,-4.2,0.022,0.077,0.2319999999999999,0.486,0.3339999999999999,2014, G,7655503
5275,Brandon Knight,MIL,22.0,190.5,85.728888,72,17.9,3.5,4.9,-9.3,0.021,0.104,0.267,0.523,0.262,2014, PG,2793960
5276,George Hill,IND,28.0,190.5,85.275296,76,10.3,3.7,3.5,6.2,0.026,0.1009999999999999,0.148,0.563,0.17,2014, PG,8000000
5277,Gerald Green,PHX,28.0,203.2,95.25432,82,15.8,3.4,1.5,1.2,0.023,0.111,0.237,0.585,0.085,2014, SG,3500000
5278,Kyle Singler,DET,26.0,203.2,104.32616,82,9.6,3.7,0.9,-4.8,0.052,0.091,0.14,0.574,0.047,2014, F,1045000
5279,Gerald Wallace,BOS,31.0,200.66,99.79024,58,5.1,3.7,2.5,-6.2,0.0289999999999999,0.15,0.1169999999999999,0.5429999999999999,0.152,2014, SF,10105855
5280,Kenneth Faried,DEN,24.0,203.2,103.418976,80,13.7,8.6,1.2,-2.8,0.1159999999999999,0.2289999999999999,0.212,0.573,0.071,2014, F,1367640
5281,Kent Bazemore,LAL,24.0,195.58,91.171992,67,6.0,1.7,1.4,-11.8,0.011,0.13,0.222,0.515,0.1669999999999999,2014, SG,788872
5282,Kentavious Caldwell-Pope,DET,21.0,195.58,92.98636,80,5.9,2.0,0.7,-1.4,0.024,0.086,0.138,0.483,0.05,2014, SG,2653080
5283,Kenyon Martin,NYK,36.0,205.74,102.0582,32,4.3,4.2,1.6,4.8,0.068,0.176,0.119,0.521,0.118,2014, PF,884293
5284,Kevin Durant,OKC,25.0,205.74,108.86208,81,32.0,7.4,5.5,8.0,0.022,0.184,0.327,0.635,0.259,2014, SF,17832627
5285,Kevin Garnett,BKN,38.0,210.82,114.758776,54,6.5,6.6,1.5,-1.3,0.066,0.314,0.1939999999999999,0.467,0.13,2014, PF,12433735
5286,Kevin Love,MIN,25.0,208.28,110.222856,77,26.1,12.5,4.4,4.4,0.086,0.298,0.284,0.591,0.205,2014, PF,14693906
5287,Kendrick Perkins,OKC,29.0,208.28,122.46984,62,3.4,4.9,1.1,1.9,0.078,0.19,0.1159999999999999,0.474,0.076,2014, C,8727437
5288,Kevin Martin,MIN,31.0,200.66,89.357624,68,19.1,3.0,1.8,2.2,0.017,0.089,0.248,0.5529999999999999,0.09,2014, SG,6500000
5289,Khris Middleton,MIL,22.0,203.2,98.429464,82,12.1,3.8,2.1,-8.2,0.027,0.121,0.19,0.541,0.114,2014, SF,788872
5290,Kirk Hinrich,CHI,33.0,193.04,86.18248,73,9.1,2.6,3.9,3.4,0.017,0.086,0.173,0.494,0.2239999999999999,2014, SG,4059000
5291,Klay Thompson,GSW,24.0,200.66,92.98636,81,18.4,3.1,2.2,9.5,0.015,0.078,0.2269999999999999,0.555,0.0969999999999999,2014, SG,2317920
5292,Kobe Bryant,LAL,35.0,198.12,92.98636,6,13.8,4.3,6.3,-10.5,0.013,0.144,0.293,0.505,0.369,2014, SF,30453805
5293,Kosta Koufos,MEM,25.0,213.36,120.20188,80,6.4,5.2,0.5,2.2,0.134,0.2189999999999999,0.192,0.514,0.047,2014, C,3000000
5294,Kris Humphries,BOS,29.0,205.74,106.59412,69,8.4,5.9,1.0,-7.3,0.102,0.239,0.192,0.552,0.087,2014, PF,12000000
5295,Kyle Korver,ATL,33.0,200.66,96.161504,71,12.0,4.0,2.9,2.9,0.011,0.124,0.141,0.653,0.127,2014, SG,6760563
5296,Kevin Seraphin,WAS,24.0,208.28,126.098576,53,4.7,2.4,0.3,-4.6,0.102,0.157,0.216,0.5329999999999999,0.054,2014, C,2761114
5297,Kyle Lowry,TOR,28.0,182.88,92.98636,79,17.9,4.7,7.4,4.6,0.035,0.114,0.226,0.5670000000000001,0.336,2014, PG,6210000
5298,Kendall Marshall,LAL,22.0,193.04,88.45044,54,8.0,2.9,8.8,-5.7,0.011,0.093,0.163,0.494,0.426,2014, PG,547570
5299,Kelly Olynyk,BOS,23.0,213.36,107.954896,70,8.7,5.2,1.6,-2.3,0.1119999999999999,0.187,0.205,0.546,0.123,2014, PF,1986360
5300,Jordan Crawford,GSW,25.0,193.04,88.45044,81,11.0,2.3,3.5,-5.0,0.016,0.092,0.237,0.516,0.256,2014, G,2162419
5301,Jordan Farmar,LAL,27.0,187.96,81.64656,41,10.1,2.5,4.9,-3.9,0.023,0.1,0.23,0.5329999999999999,0.3429999999999999,2014, PG,884293
5302,Jordan Hamilton,HOU,23.0,200.66,99.79024,60,6.7,3.2,0.9,-4.0,0.033,0.1639999999999999,0.188,0.507,0.084,2014, SG,1169880
5303,Jordan Hill,LAL,26.0,208.28,106.59412,72,9.7,7.4,0.8,-9.5,0.139,0.248,0.198,0.579,0.063,2014, C,3500000
5304,Jorge Gutierrez,BKN,25.0,190.5,88.45044,15,4.1,1.5,2.0,-7.8,0.0139999999999999,0.095,0.141,0.523,0.204,2014, G,54785
5305,Jose Calderon,DAL,32.0,190.5,95.707912,81,11.4,2.4,4.7,0.5,0.0139999999999999,0.075,0.162,0.596,0.223,2014, G,6791570
5306,Kemba Walker,CHA,24.0,185.42,83.46092800000001,73,17.7,4.2,6.1,3.1,0.017,0.114,0.258,0.499,0.291,2014, PG,2568360
5307,Josh Harrellson,DET,25.0,208.28,124.7378,32,2.9,2.4,0.5,-0.2,0.096,0.166,0.129,0.547,0.074,2014, C,884293
5308,Josh Powell,HOU,31.0,205.74,108.86208,1,4.0,5.0,0.0,-20.6,0.0,0.294,0.172,0.3329999999999999,0.0,2014, PF,13958
5309,Josh Smith,DET,28.0,205.74,102.0582,77,16.4,6.8,3.3,-4.1,0.039,0.174,0.244,0.4629999999999999,0.147,2014, PF,13500000
5310,Jrue Holiday,NOP,24.0,193.04,92.98636,34,14.3,4.2,7.9,1.5,0.027,0.115,0.226,0.505,0.358,2014, SG,9713484
5311,Julyan Stone,TOR,25.0,198.12,90.7184,21,0.9,1.0,0.6,-21.4,0.018,0.175,0.093,0.491,0.179,2014, G,884293
5312,Justin Hamilton,MIA,24.0,213.36,115.66596,8,3.3,0.9,0.0,-13.9,0.071,0.065,0.177,0.586,0.0,2014, C,98036
5313,Kawhi Leonard,SAS,23.0,200.66,104.32616,66,12.8,6.2,2.0,9.6,0.046,0.185,0.183,0.602,0.103,2014, SF,1887840
5314,Keith Bogans,BOS,34.0,195.58,97.52228,6,2.0,0.5,0.5,-9.2,0.0,0.07,0.065,0.82,0.088,2014, SG,5058198
